 992009 zhining   20   0 4784452  57276  22108 D  61.1   0.1   0:00.12 db_bench
 992009 zhining   20   0   10.6g 465176  23976 S 264.7   0.7   2:20.47 db_bench
 992009 zhining   20   0   10.6g 464748  23976 S 282.4   0.7   2:23.94 db_bench
 992009 zhining   20   0   10.6g 465012  23976 S 317.6   0.7   2:28.59 db_bench
 992009 zhining   20   0   10.6g 465052  23976 S 216.7   0.7   2:32.47 db_bench
 992009 zhining   20   0   12.0g   1.8g   1.3g S 417.6   2.8   2:37.67 db_bench
 992009 zhining   20   0   12.0g   2.8g   2.4g S 464.7   4.4   2:41.20 db_bench
 992009 zhining   20   0   12.0g   2.9g   2.5g S 458.8   4.6   2:45.33 db_bench
 992009 zhining   20   0   12.0g   2.9g   2.5g S 352.9   4.6   2:49.13 db_bench
 992009 zhining   20   0   12.0g   2.9g   2.5g S 352.9   4.6   2:52.50 db_bench
 992009 zhining   20   0   12.0g   2.9g   2.5g S 329.4   4.6   2:55.69 db_bench
 992009 zhining   20   0   12.0g   2.9g   2.5g S 311.8   4.6   2:59.27 db_bench
 992009 zhining   20   0   12.0g   2.9g   2.5g S 370.6   4.6   3:03.34 db_bench
 992009 zhining   20   0   12.0g   2.9g   2.5g S 418.8   4.6   3:07.95 db_bench
 992009 zhining   20   0   12.0g   2.9g   2.5g S 227.8   4.6   3:10.36 db_bench
 992009 zhining   20   0   12.0g   2.9g   2.5g S 341.2   4.6   3:13.89 db_bench
 992009 zhining   20   0   11.6g   2.5g   2.0g S 517.6   3.9   3:18.99 db_bench
 992009 zhining   20   0   11.4g   2.3g   1.9g S 305.9   3.7   3:23.72 db_bench
 992009 zhining   20   0   11.6g   2.5g   2.1g S 377.8   4.0   3:27.96 db_bench
 992009 zhining   20   0   11.6g   2.5g   2.1g S 305.9   4.0   3:32.28 db_bench
 992009 zhining   20   0   11.7g   2.7g   2.2g S 422.2   4.3   3:37.55 db_bench
 992009 zhining   20   0   11.6g   2.6g   2.2g S 152.9   4.2   3:41.42 db_bench
 992009 zhining   20   0   11.9g   2.9g   2.5g S 355.6   4.7   3:45.76 db_bench
 992009 zhining   20   0   11.7g   2.8g   2.3g S  88.2   4.4   3:48.99 db_bench
 992009 zhining   20   0   11.7g   2.8g   2.3g S 331.2   4.4   3:53.28 db_bench
 992009 zhining   20   0   11.7g   2.8g   2.3g S 300.0   4.4   3:57.89 db_bench
 992009 zhining   20   0   11.7g   2.8g   2.3g S 300.0   4.4   4:01.12 db_bench
 992009 zhining   20   0   11.7g   2.8g   2.3g S 200.0   4.4   4:04.56 db_bench
 992009 zhining   20   0   11.7g   2.8g   2.3g S 235.3   4.4   4:07.97 db_bench
 992009 zhining   20   0   11.7g   2.8g   2.3g S 717.6   4.5   4:12.53 db_bench
 992009 zhining   20   0   11.7g   2.8g   2.3g S 377.8   4.5   4:18.62 db_bench
 992009 zhining   20   0   11.9g   2.9g   2.4g S 470.6   4.7   4:23.81 db_bench
 992009 zhining   20   0   11.9g   3.0g   2.5g S 344.4   4.8   4:27.89 db_bench
 992009 zhining   20   0   11.9g   3.0g   2.5g S 341.2   4.8   4:30.91 db_bench
 992009 zhining   20   0   11.9g   3.0g   2.5g S 317.6   4.8   4:34.76 db_bench
 992009 zhining   20   0   11.9g   3.0g   2.5g S 361.1   4.8   4:39.28 db_bench
 992009 zhining   20   0   11.9g   3.0g   2.5g S 382.4   4.8   4:44.04 db_bench
 992009 zhining   20   0   11.9g   3.0g   2.5g S 152.9   4.8   4:47.03 db_bench
 992009 zhining   20   0   11.9g   3.0g   2.5g S 205.9   4.8   4:49.65 db_bench
 992009 zhining   20   0   11.9g   3.0g   2.5g S 211.8   4.8   4:53.02 db_bench
 992009 zhining   20   0   11.9g   3.0g   2.5g S 194.1   4.8   4:56.32 db_bench
 992009 zhining   20   0   11.9g   3.0g   2.5g S 305.9   4.8   4:59.80 db_bench
 992009 zhining   20   0   11.9g   3.0g   2.5g S 183.3   4.8   5:02.88 db_bench
 992009 zhining   20   0   11.9g   3.0g   2.5g S 505.9   4.8   5:08.90 db_bench
 992009 zhining   20   0   11.9g   3.0g   2.5g S 464.7   4.8   5:12.09 db_bench
 992009 zhining   20   0   11.9g   3.0g   2.5g S 450.0   4.8   5:17.99 db_bench
 992009 zhining   20   0   11.9g   3.0g   2.5g S 288.2   4.8   5:23.41 db_bench
 992009 zhining   20   0   11.6g   2.7g   2.2g S 458.8   4.4   5:28.65 db_bench
 992009 zhining   20   0   11.3g   2.4g   1.9g S 458.8   3.9   5:33.34 db_bench
 992009 zhining   20   0   11.3g   2.4g   1.9g S 572.2   3.9   5:40.13 db_bench
 992009 zhining   20   0   11.3g   2.4g   1.9g S 623.5   3.9   5:47.17 db_bench
 992009 zhining   20   0   11.3g   2.4g   1.9g S 547.1   3.9   5:53.65 db_bench
 992009 zhining   20   0   11.3g   2.4g   1.9g S 452.9   3.9   5:59.73 db_bench
 992009 zhining   20   0   11.3g   2.4g   1.9g S 406.2   3.9   6:04.68 db_bench
 992009 zhining   20   0   11.3g   2.4g   1.9g S 461.1   3.9   6:10.17 db_bench
 992009 zhining   20   0   11.3g   2.4g   1.9g S 352.9   3.9   6:15.07 db_bench
 992009 zhining   20   0   11.3g   2.4g   1.9g S 417.6   3.9   6:19.43 db_bench
 992009 zhining   20   0   11.3g   2.4g   1.9g S 377.8   3.9   6:23.27 db_bench
 992009 zhining   20   0   11.3g   2.4g   1.9g S 388.2   3.9   6:27.78 db_bench
 992009 zhining   20   0   11.3g   2.4g   1.9g S 400.0   3.9   6:32.14 db_bench
 992009 zhining   20   0   11.3g   2.4g   1.9g S 358.8   3.9   6:35.67 db_bench
 992009 zhining   20   0   11.3g   2.4g   1.9g S 388.2   3.9   6:39.72 db_bench
 992009 zhining   20   0   11.3g   2.4g   1.9g S 217.6   3.9   6:42.74 db_bench
 992009 zhining   20   0   11.3g   2.4g   1.9g S 252.9   3.9   6:46.23 db_bench
 992009 zhining   20   0   11.3g   2.4g   1.9g S 217.6   3.9   6:48.71 db_bench
 992009 zhining   20   0   11.3g   2.4g   1.9g S 325.0   3.9   6:50.26 db_bench
 992009 zhining   20   0   11.4g   2.5g   1.9g S 588.2   4.0   6:55.03 db_bench
 992009 zhining   20   0   11.3g   2.2g   1.6g S 535.3   3.5   6:59.59 db_bench
 992009 zhining   20   0   11.8g   2.8g   2.3g S 294.4   4.6   7:04.19 db_bench
 992009 zhining   20   0   11.7g   2.8g   2.2g S  58.8   4.5   7:06.21 db_bench
 992009 zhining   20   0   11.4g   2.5g   2.0g S 352.9   4.0   7:11.30 db_bench
 992009 zhining   20   0   11.6g   2.4g   1.8g S 447.1   3.8   7:16.14 db_bench
 992009 zhining   20   0   11.9g   3.0g   2.4g S 400.0   4.7   7:20.44 db_bench
 992009 zhining   20   0   11.9g   3.0g   2.4g S 411.8   4.7   7:24.14 db_bench
 992009 zhining   20   0   11.9g   3.0g   2.4g S 388.2   4.8   7:29.22 db_bench
 992009 zhining   20   0   11.9g   3.0g   2.4g S 488.9   4.7   7:33.37 db_bench
 992009 zhining   20   0   11.6g   2.6g   2.0g S 376.5   4.2   7:38.05 db_bench
 992009 zhining   20   0   11.9g   3.0g   2.4g S 158.8   4.8   7:41.96 db_bench
 992009 zhining   20   0   11.9g   2.9g   2.3g S 352.9   4.7   7:45.86 db_bench
 992009 zhining   20   0   11.9g   3.0g   2.5g S 452.9   4.9   7:49.72 db_bench
 992009 zhining   20   0   12.1g   3.2g   2.6g S 417.6   5.1   7:53.18 db_bench
 992009 zhining   20   0   12.1g   3.3g   2.7g S 141.2   5.2   7:56.96 db_bench
 992009 zhining   20   0   12.2g   3.3g   2.7g S 331.2   5.3   7:59.25 db_bench
 992009 zhining   20   0   12.2g   3.4g   2.8g S 194.4   5.4   8:03.01 db_bench
 992009 zhining   20   0   12.2g   3.4g   2.8g S 211.8   5.4   8:06.87 db_bench
 992009 zhining   20   0   12.2g   3.4g   2.8g S 335.3   5.4   8:09.75 db_bench
 992009 zhining   20   0   12.2g   3.4g   2.8g S 235.3   5.4   8:12.90 db_bench
 992009 zhining   20   0   12.2g   3.4g   2.8g S 229.4   5.4   8:15.89 db_bench
 992009 zhining   20   0   12.2g   3.4g   2.8g S 235.3   5.4   8:18.48 db_bench
 992009 zhining   20   0   12.2g   3.4g   2.8g S 205.6   5.4   8:21.78 db_bench
 992009 zhining   20   0   12.2g   3.4g   2.8g S 129.4   5.4   8:23.20 db_bench
 992009 zhining   20   0   12.2g   3.4g   2.8g S 194.1   5.4   8:24.95 db_bench
 992009 zhining   20   0   12.2g   3.4g   2.8g S  33.3   5.4   8:26.60 db_bench
 992009 zhining   20   0   12.2g   3.4g   2.8g S 237.5   5.4   8:29.20 db_bench
 992009 zhining   20   0   11.2g   2.4g   1.8g S 447.1   3.9   8:34.85 db_bench
 992009 zhining   20   0   11.6g   2.7g   2.1g S 464.7   4.3   8:40.29 db_bench
 992009 zhining   20   0   11.6g   2.8g   2.2g S 488.2   4.4   8:45.30 db_bench
 992009 zhining   20   0   12.1g   2.9g   2.2g S 377.8   4.6   8:49.80 db_bench
 992009 zhining   20   0   11.8g   2.9g   2.3g S 417.6   4.7   8:54.47 db_bench
 992009 zhining   20   0   12.0g   3.2g   2.6g S 300.0   5.1   8:57.06 db_bench
 992009 zhining   20   0   12.1g   3.2g   2.6g S 275.0   5.1   9:00.48 db_bench
 992009 zhining   20   0   12.1g   3.3g   2.7g S 364.7   5.3   9:03.78 db_bench
 992009 zhining   20   0   11.9g   3.0g   2.3g S 382.4   4.7   9:08.87 db_bench
 992009 zhining   20   0   11.9g   3.1g   2.5g S 400.0   4.9   9:13.36 db_bench
 992009 zhining   20   0   12.0g   3.2g   2.6g S 366.7   5.2   9:17.67 db_bench
 992009 zhining   20   0   12.0g   3.2g   2.6g S 282.4   5.2   9:21.65 db_bench
 992009 zhining   20   0   12.1g   3.0g   2.4g S 252.9   4.7   9:25.44 db_bench
 992009 zhining   20   0   11.9g   3.1g   2.5g S 370.6   4.9   9:29.62 db_bench
 992009 zhining   20   0   11.9g   3.1g   2.5g S 458.8   4.9   9:33.82 db_bench
 992009 zhining   20   0   11.9g   2.6g   2.0g S 361.1   4.2   9:38.82 db_bench
 992009 zhining   20   0   12.0g   3.2g   2.6g S 264.7   5.2   9:42.30 db_bench
 992009 zhining   20   0   12.3g   3.2g   2.6g S 211.8   5.1   9:44.14 db_bench
 992009 zhining   20   0   12.3g   3.5g   2.9g S 264.7   5.6   9:47.95 db_bench
 992009 zhining   20   0   12.3g   3.5g   2.9g S 288.2   5.7   9:50.93 db_bench
 992009 zhining   20   0   12.2g   3.5g   2.9g S 341.2   5.6   9:55.02 db_bench
 992009 zhining   20   0   12.2g   3.5g   2.9g S 394.4   5.6   9:58.95 db_bench
 992009 zhining   20   0   12.2g   3.5g   2.9g S 294.1   5.6  10:01.85 db_bench
 992009 zhining   20   0   12.2g   3.5g   2.9g S 258.8   5.6  10:04.78 db_bench
 992009 zhining   20   0   12.2g   3.5g   2.9g S 570.6   5.6  10:08.27 db_bench
 992009 zhining   20   0   12.2g   3.5g   2.9g S 422.2   5.6  10:15.44 db_bench
 992009 zhining   20   0   12.2g   3.5g   2.9g S 376.5   5.6  10:21.62 db_bench
 992009 zhining   20   0   12.1g   3.3g   2.7g S 477.8   5.3  10:28.17 db_bench
 992009 zhining   20   0   12.1g   3.3g   2.7g S 311.8   5.3  10:31.69 db_bench
 992009 zhining   20   0   12.1g   3.3g   2.7g S 200.0   5.3  10:35.01 db_bench
 992009 zhining   20   0   12.2g   3.5g   2.8g S 164.7   5.5  10:38.37 db_bench
 992009 zhining   20   0   12.0g   3.3g   2.7g S 400.0   5.2  10:43.18 db_bench
 992009 zhining   20   0   12.1g   3.5g   2.8g S 564.7   5.5  10:48.06 db_bench
 992009 zhining   20   0   12.1g   3.5g   2.8g S 482.4   5.5  10:53.41 db_bench
 992009 zhining   20   0   12.1g   3.5g   2.8g S 429.4   5.5  10:57.56 db_bench
 992009 zhining   20   0   12.1g   3.5g   2.8g S 405.6   5.5  11:03.02 db_bench
 992009 zhining   20   0   12.1g   3.5g   2.8g S 370.6   5.5  11:08.26 db_bench
 992009 zhining   20   0   12.1g   3.5g   2.8g S 305.9   5.5  11:11.92 db_bench
 992009 zhining   20   0   12.1g   3.5g   2.8g S 282.4   5.5  11:15.66 db_bench
 992009 zhining   20   0   12.1g   3.5g   2.8g S 429.4   5.5  11:19.79 db_bench
 992009 zhining   20   0   12.4g   3.8g   3.2g S 247.1   6.1  11:23.27 db_bench
 992009 zhining   20   0   12.3g   3.7g   3.1g S 147.1   5.9  11:26.17 db_bench
 992009 zhining   20   0   12.0g   3.4g   2.8g S 294.4   5.4  11:30.00 db_bench
 992009 zhining   20   0   11.8g   3.2g   2.6g S 482.4   5.1  11:34.40 db_bench
 992009 zhining   20   0   11.8g   3.2g   2.6g S 229.4   5.1  11:38.90 db_bench
 992009 zhining   20   0   12.2g   3.5g   2.9g S 383.3   5.6  11:43.59 db_bench
 992009 zhining   20   0   12.2g   3.6g   3.0g S 211.1   5.8  11:46.82 db_bench
 992009 zhining   20   0   12.3g   3.5g   2.9g S 105.9   5.6  11:49.02 db_bench
 992009 zhining   20   0   12.1g   3.4g   2.8g S 188.2   5.5  11:52.41 db_bench
 992009 zhining   20   0   12.1g   3.5g   2.8g S 188.9   5.5  11:55.35 db_bench
 992009 zhining   20   0   12.1g   3.5g   2.8g S 435.3   5.5  11:59.49 db_bench
 992009 zhining   20   0   12.1g   3.5g   2.8g S 261.1   5.5  12:03.08 db_bench
 992009 zhining   20   0   12.1g   3.5g   2.8g S 276.5   5.5  12:06.44 db_bench
 992009 zhining   20   0   12.1g   3.5g   2.8g S 282.4   5.5  12:09.74 db_bench
 992009 zhining   20   0   11.5g   2.8g   2.2g S 388.2   4.6  12:14.84 db_bench
 992009 zhining   20   0   11.4g   2.8g   2.2g S 400.0   4.5  12:18.82 db_bench
 992009 zhining   20   0   11.6g   3.0g   2.4g S 323.5   4.8  12:22.83 db_bench
 992009 zhining   20   0   11.4g   2.8g   2.2g S 256.2   4.5  12:26.38 db_bench
 992009 zhining   20   0   11.2g   2.6g   2.0g S 100.0   4.2  12:29.22 db_bench
 992009 zhining   20   0   11.6g   3.0g   2.4g S 211.8   4.8  12:31.58 db_bench
 992009 zhining   20   0   11.7g   3.1g   2.5g S 327.8   4.9  12:35.05 db_bench
 992009 zhining   20   0   12.2g   3.6g   2.9g S 335.3   5.7  12:39.66 db_bench
 992009 zhining   20   0   12.2g   3.5g   2.9g S  76.5   5.6  12:42.34 db_bench
 992009 zhining   20   0   11.9g   3.3g   2.7g S 252.9   5.3  12:44.39 db_bench
 992009 zhining   20   0   11.9g   3.3g   2.7g S 358.8   5.3  12:48.95 db_bench
 992009 zhining   20   0   11.9g   3.3g   2.7g S 294.4   5.3  12:53.79 db_bench
 992009 zhining   20   0   11.9g   3.3g   2.7g S 370.6   5.3  12:58.06 db_bench
 992009 zhining   20   0   12.4g   3.5g   2.9g S 344.4   5.5  13:02.81 db_bench
 992009 zhining   20   0   12.4g   3.8g   3.2g S 241.2   6.1  13:06.94 db_bench
 992009 zhining   20   0   12.4g   3.8g   3.2g S 300.0   6.1  13:11.44 db_bench
 992009 zhining   20   0   12.4g   3.9g   3.3g S 276.5   6.3  13:14.78 db_bench
 992009 zhining   20   0   12.4g   3.9g   3.3g S 268.8   6.3  13:17.86 db_bench
 992009 zhining   20   0   12.1g   3.3g   2.7g S 141.2   5.3  13:20.77 db_bench
 992009 zhining   20   0   12.1g   3.7g   3.0g S 241.2   5.9  13:23.28 db_bench
 992009 zhining   20   0   12.2g   3.8g   3.2g S 188.9   6.1  13:25.92 db_bench
 992009 zhining   20   0   12.1g   3.6g   3.0g S 382.4   5.8  13:29.60 db_bench
 992009 zhining   20   0   12.3g   3.9g   3.3g S 388.2   6.2  13:33.56 db_bench
 992009 zhining   20   0   12.3g   3.9g   3.3g S 447.1   6.2  13:39.31 db_bench
 992009 zhining   20   0   12.2g   3.7g   3.1g S 338.9   6.0  13:43.18 db_bench
 992009 zhining   20   0   12.0g   3.6g   2.9g S 405.6   5.7  13:47.28 db_bench
 992009 zhining   20   0   11.4g   2.9g   2.3g S 476.5   4.7  13:51.43 db_bench
 992009 zhining   20   0   11.6g   3.2g   2.6g S 388.2   5.1  13:56.04 db_bench
 992009 zhining   20   0   11.6g   3.2g   2.6g S 355.6   5.1  13:59.76 db_bench
 992009 zhining   20   0   11.4g   3.0g   2.4g S 329.4   4.8  14:03.92 db_bench
 992009 zhining   20   0   11.4g   3.0g   2.4g S 311.8   4.7  14:07.87 db_bench
 992009 zhining   20   0   11.4g   3.0g   2.4g S 458.8   4.8  14:10.35 db_bench
 992009 zhining   20   0   12.1g   3.7g   3.1g S 347.1   5.9  14:14.86 db_bench
 992009 zhining   20   0   12.2g   3.8g   3.2g S 205.9   6.0  14:18.58 db_bench
 992009 zhining   20   0   12.2g   3.8g   3.2g S 244.4   6.1  14:22.34 db_bench
 992009 zhining   20   0   12.4g   3.3g   2.7g S 370.6   5.3  14:26.35 db_bench
 992009 zhining   20   0   12.4g   4.0g   3.4g S 305.6   6.4  14:30.14 db_bench
 992009 zhining   20   0   12.5g   4.1g   3.5g S 270.6   6.6  14:33.60 db_bench
 992009 zhining   20   0   12.6g   4.3g   3.7g S 352.9   6.9  14:37.89 db_bench
 992009 zhining   20   0   12.6g   4.3g   3.7g S 217.6   6.9  14:41.99 db_bench
 992009 zhining   20   0   12.7g   4.0g   3.4g S 255.6   6.3  14:44.01 db_bench
 992009 zhining   20   0   12.7g   4.1g   3.5g S 229.4   6.5  14:47.46 db_bench
 992009 zhining   20   0   12.1g   3.8g   3.2g S 200.0   6.1  14:50.25 db_bench
 992009 zhining   20   0   12.4g   4.1g   3.5g S  35.3   6.5  14:52.19 db_bench
 992009 zhining   20   0   12.2g   3.9g   3.3g S 262.5   6.3  14:55.00 db_bench
 992009 zhining   20   0   11.9g   3.6g   2.9g S 264.7   5.7  14:58.90 db_bench
 992009 zhining   20   0   11.9g   3.6g   3.0g S 276.5   5.7  15:01.94 db_bench
 992009 zhining   20   0   12.1g   3.8g   3.2g S 264.7   6.1  15:04.46 db_bench
 992009 zhining   20   0   12.1g   3.8g   3.2g S 241.2   6.1  15:07.53 db_bench
 992009 zhining   20   0   12.2g   3.9g   3.2g S 294.4   6.2  15:10.08 db_bench
 992009 zhining   20   0   12.2g   3.7g   3.1g S 370.6   6.0  15:13.20 db_bench
 992009 zhining   20   0   11.5g   3.2g   2.6g S 405.9   5.2  15:17.44 db_bench
 992009 zhining   20   0   11.6g   3.3g   2.7g S 277.8   5.3  15:21.09 db_bench
 992009 zhining   20   0   11.6g   3.4g   2.7g S 341.2   5.4  15:25.13 db_bench
 992009 zhining   20   0   11.3g   3.0g   2.4g S 272.2   4.9  15:28.23 db_bench
 992009 zhining   20   0   11.3g   3.0g   2.4g S 376.5   4.9  15:31.85 db_bench
 992009 zhining   20   0   11.3g   3.0g   2.4g S 305.9   4.9  15:36.03 db_bench
 992009 zhining   20   0   11.3g   3.0g   2.4g S 276.5   4.8  15:39.50 db_bench
 992009 zhining   20   0   11.4g   3.1g   2.5g S 235.3   5.0  15:43.04 db_bench
 992009 zhining   20   0   11.6g   3.2g   2.6g S 261.1   5.1  15:45.90 db_bench
 992009 zhining   20   0   11.9g   3.4g   2.8g S 217.6   5.4  15:49.37 db_bench
 992009 zhining   20   0   12.1g   3.8g   3.2g S 382.4   6.1  15:52.02 db_bench
 992009 zhining   20   0   12.0g   3.5g   2.9g S 300.0   5.6  15:56.36 db_bench
 992009 zhining   20   0   11.7g   3.3g   2.7g S 433.3   5.3  16:01.03 db_bench
 992009 zhining   20   0   11.8g   3.4g   2.8g S 370.6   5.4  16:04.22 db_bench
 992009 zhining   20   0   11.8g   3.5g   2.9g S 188.2   5.5  16:07.36 db_bench
 992009 zhining   20   0   11.9g   3.5g   2.9g S 417.6   5.6  16:12.78 db_bench
 992009 zhining   20   0   11.8g   3.5g   2.9g S 329.4   5.7  16:16.91 db_bench
 992009 zhining   20   0   11.8g   3.5g   2.9g S 327.8   5.7  16:19.77 db_bench
 992009 zhining   20   0   11.9g   3.6g   3.0g S 417.6   5.8  16:24.99 db_bench
 992009 zhining   20   0   11.9g   3.6g   3.0g S 382.4   5.8  16:30.02 db_bench
 992009 zhining   20   0   11.6g   3.3g   2.7g S 288.2   5.3  16:34.69 db_bench
 992009 zhining   20   0   11.8g   3.4g   2.8g S 252.9   5.4  16:38.23 db_bench
 992009 zhining   20   0   11.5g   3.2g   2.6g S 335.3   5.1  16:42.34 db_bench
 992009 zhining   20   0   11.3g   2.8g   2.2g S 341.2   4.5  16:46.82 db_bench
 992009 zhining   20   0   11.9g   3.6g   3.0g S 266.7   5.7  16:50.00 db_bench
 992009 zhining   20   0   11.7g   3.4g   2.7g S 429.4   5.4  16:53.90 db_bench
 992009 zhining   20   0   12.0g   3.7g   3.1g S 423.5   5.9  16:57.97 db_bench
 992009 zhining   20   0   11.6g   3.2g   2.6g S 377.8   5.1  17:02.50 db_bench
 992009 zhining   20   0   11.6g   3.1g   2.5g S 444.4   5.0  17:07.62 db_bench
 992009 zhining   20   0   11.7g   3.4g   2.8g S 258.8   5.5  17:11.98 db_bench
 992009 zhining   20   0   11.7g   3.4g   2.8g S 358.8   5.5  17:15.49 db_bench
 992009 zhining   20   0   12.1g   3.8g   3.2g S 370.6   6.1  17:19.75 db_bench
 992009 zhining   20   0   12.1g   3.8g   3.2g S 382.4   6.1  17:24.23 db_bench
 992009 zhining   20   0   12.1g   3.6g   3.0g S 517.6   5.8  17:29.01 db_bench
 992009 zhining   20   0   12.1g   3.8g   3.2g S 182.4   6.0  17:32.68 db_bench
 992009 zhining   20   0   12.2g   3.7g   3.1g S 441.2   5.9  17:37.28 db_bench
 992009 zhining   20   0   12.7g   4.4g   3.8g S 323.5   7.0  17:40.90 db_bench
 992009 zhining   20   0   12.7g   4.4g   3.8g S 222.2   7.0  17:44.37 db_bench
 992009 zhining   20   0   12.7g   4.0g   3.4g S 218.8   6.4  17:47.67 db_bench
 992009 zhining   20   0   12.6g   4.3g   3.7g S 405.9   6.9  17:52.07 db_bench
 992009 zhining   20   0   12.6g   4.3g   3.6g S 300.0   6.8  17:56.15 db_bench
 992009 zhining   20   0   12.2g   3.9g   3.3g S 343.8   6.2  17:59.58 db_bench
 992009 zhining   20   0   12.2g   3.9g   3.3g S 312.5   6.2  18:04.87 db_bench
 992009 zhining   20   0   11.6g   3.2g   2.6g S 270.6   5.1  18:09.84 db_bench
 992009 zhining   20   0   11.6g   3.3g   2.6g S 166.7   5.2  18:12.69 db_bench
 992009 zhining   20   0   11.6g   3.3g   2.7g S 388.2   5.2  18:17.30 db_bench
 992009 zhining   20   0   12.1g   3.8g   3.2g S 306.2   6.1  18:21.46 db_bench
 992009 zhining   20   0   12.1g   3.8g   3.2g S 364.7   6.1  18:25.68 db_bench
 992009 zhining   20   0   12.1g   3.8g   3.2g S 400.0   6.1  18:29.09 db_bench
 992009 zhining   20   0   12.0g   3.4g   2.8g S 452.9   5.5  18:33.35 db_bench
 992009 zhining   20   0   12.0g   3.7g   3.1g S 382.4   6.0  18:37.71 db_bench
 992009 zhining   20   0   12.1g   3.8g   3.2g S 229.4   6.1  18:40.80 db_bench
 992009 zhining   20   0   12.1g   3.8g   3.2g S 270.6   6.1  18:43.90 db_bench
 992009 zhining   20   0   12.1g   3.8g   3.2g S 376.5   6.1  18:47.20 db_bench
 992009 zhining   20   0   12.4g   4.1g   3.5g S 383.3   6.6  18:51.86 db_bench
