1883550 zhining   20   0  434836  29288  21056 R  66.7   0.0   0:00.10 db_bench
1883550 zhining   20   0   12.8g 526268  24132 S 262.5   0.8   1:27.54 db_bench
1883550 zhining   20   0   12.8g 526268  24132 S 341.2   0.8   1:32.58 db_bench
1883550 zhining   20   0   12.8g 534184  24132 S 264.7   0.8   1:36.70 db_bench
1883550 zhining   20   0   12.8g 534976  24132 S  62.5   0.8   1:38.15 db_bench
1883550 zhining   20   0   12.8g 534976  24132 S  58.8   0.8   1:39.92 db_bench
1883550 zhining   20   0   12.8g 535012  24132 S 217.6   0.8   1:41.91 db_bench
1883550 zhining   20   0   12.8g 535012  24132 S 405.9   0.8   1:44.10 db_bench
1883550 zhining   20   0   12.8g 535012  24132 S 356.2   0.8   1:47.34 db_bench
1883550 zhining   20   0   12.8g 541084  24132 S 223.5   0.8   1:49.38 db_bench
1883550 zhining   20   0   12.8g 540756  24132 S  56.2   0.8   1:51.91 db_bench
1883550 zhining   20   0   12.8g 540756  24132 S 200.0   0.8   1:54.87 db_bench
1883550 zhining   20   0   12.8g 540756  24132 S 264.7   0.8   1:56.65 db_bench
1883550 zhining   20   0   12.8g 540756  24132 S 152.9   0.8   1:58.99 db_bench
1883550 zhining   20   0   12.8g 540756  24132 S 223.5   0.8   2:01.99 db_bench
1883550 zhining   20   0   12.8g 540700  24132 S 100.0   0.8   2:04.69 db_bench
1883550 zhining   20   0   12.8g 540420  24132 S 270.6   0.8   2:07.04 db_bench
1883550 zhining   20   0   12.8g 540532  24132 S 247.1   0.8   2:08.86 db_bench
1883550 zhining   20   0   12.8g 540316  24132 S 552.9   0.8   2:11.83 db_bench
1883550 zhining   20   0   12.8g 579964  24132 S 170.6   0.9   2:15.13 db_bench
1883550 zhining   20   0   12.8g 579688  24136 S 241.2   0.9   2:17.79 db_bench
1883550 zhining   20   0   12.8g 579376  24136 S 150.0   0.9   2:20.73 db_bench
1883550 zhining   20   0   12.8g 579208  24136 S 141.2   0.9   2:23.72 db_bench
1883550 zhining   20   0   12.8g 579032  24136 S 311.8   0.9   2:26.30 db_bench
1883550 zhining   20   0   12.8g 578656  24136 S 223.5   0.9   2:28.87 db_bench
1883550 zhining   20   0   12.8g 578456  24136 S 264.7   0.9   2:31.07 db_bench
1883550 zhining   20   0   12.8g 578248  24136 S 182.4   0.9   2:34.43 db_bench
1883550 zhining   20   0   12.8g 578248  24136 S 223.5   0.9   2:37.35 db_bench
1883550 zhining   20   0   12.8g 578248  24136 S 211.8   0.9   2:38.00 db_bench
1883550 zhining   20   0   12.8g 578052  24136 S  17.6   0.9   2:39.86 db_bench
1883550 zhining   20   0   12.8g 578052  24136 S 188.2   0.9   2:41.37 db_bench
1883550 zhining   20   0   12.8g 577820  24136 S  64.7   0.9   2:44.32 db_bench
1883550 zhining   20   0   12.8g 578368  24136 S 929.4   0.9   2:50.64 db_bench
1883550 zhining   20   0   12.8g 578908  24136 S 500.0   0.9   2:54.29 db_bench
1883550 zhining   20   0   12.8g 579172  24136 S 435.3   0.9   3:00.24 db_bench
1883550 zhining   20   0   12.8g 579172  24136 S 111.8   0.9   3:01.98 db_bench
1883550 zhining   20   0   12.8g 579100  24136 S 412.5   0.9   3:04.56 db_bench
1883550 zhining   20   0   13.2g 901176 346108 S  11.8   1.4   3:06.08 db_bench
1883550 zhining   20   0   13.2g   1.1g 600072 S  64.7   1.8   3:08.86 db_bench
1883550 zhining   20   0   13.2g   1.2g 667920 S 275.0   1.9   3:11.62 db_bench
1883550 zhining   20   0   13.2g   1.2g 667920 S 335.3   1.9   3:14.69 db_bench
1883550 zhining   20   0   13.2g   1.2g 667920 S 317.6   1.9   3:17.57 db_bench
1883550 zhining   20   0   13.2g   1.2g 667920 S 211.8   1.9   3:19.62 db_bench
1883550 zhining   20   0   13.2g   1.2g 667920 S 105.9   1.9   3:22.46 db_bench
1883550 zhining   20   0   13.2g   1.2g 667920 S 231.2   1.9   3:25.38 db_bench
1883550 zhining   20   0   13.2g   1.2g 667920 S 158.8   1.9   3:28.13 db_bench
1883550 zhining   20   0   13.2g   1.2g 667920 S 141.2   1.9   3:30.60 db_bench
1883550 zhining   20   0   13.2g   1.2g 667920 S 276.5   1.9   3:33.10 db_bench
1883550 zhining   20   0   13.2g   1.2g 667920 S 317.6   1.9   3:35.57 db_bench
1883550 zhining   20   0   13.2g   1.2g 667920 S 311.8   1.9   3:38.76 db_bench
1883550 zhining   20   0   13.2g   1.2g 667920 S   6.2   1.9   3:40.74 db_bench
1883550 zhining   20   0   13.2g   1.2g 667920 S  82.4   1.9   3:43.27 db_bench
1883550 zhining   20   0   13.2g   1.2g 667920 S  52.9   1.9   3:44.07 db_bench
1883550 zhining   20   0   13.2g   1.2g 667920 S 205.9   1.9   3:51.47 db_bench
1883550 zhining   20   0   13.2g   1.2g 667920 S 343.8   1.9   3:56.56 db_bench
1883550 zhining   20   0   13.2g   1.2g 667920 S  76.5   1.9   3:58.60 db_bench
1883550 zhining   20   0   13.9g   1.9g   1.3g S 135.3   3.1   4:01.18 db_bench
1883550 zhining   20   0   13.9g   2.1g   1.5g S 200.0   3.4   4:06.11 db_bench
1883550 zhining   20   0   13.9g   2.6g   2.1g S  47.1   4.2   4:08.94 db_bench
1883550 zhining   20   0   14.0g   2.7g   2.1g S 217.6   4.3   4:16.42 db_bench
1883550 zhining   20   0   14.0g   2.7g   2.1g S  47.1   4.3   4:18.64 db_bench
1883550 zhining   20   0   14.0g   2.7g   2.1g S 268.8   4.3   4:20.62 db_bench
1883550 zhining   20   0   14.0g   2.7g   2.1g S 252.9   4.3   4:23.46 db_bench
1883550 zhining   20   0   14.0g   2.7g   2.1g S 300.0   4.3   4:26.65 db_bench
1883550 zhining   20   0   14.0g   2.7g   2.1g S 358.8   4.3   4:29.25 db_bench
1883550 zhining   20   0   14.0g   2.7g   2.1g S 294.1   4.3   4:32.18 db_bench
1883550 zhining   20   0   14.0g   2.7g   2.1g S  29.4   4.3   4:34.92 db_bench
1883550 zhining   20   0   14.0g   2.7g   2.1g S 194.1   4.3   4:38.07 db_bench
1883550 zhining   20   0   14.0g   2.7g   2.1g S 241.2   4.3   4:41.13 db_bench
1883550 zhining   20   0   14.0g   2.7g   2.1g S  94.1   4.3   4:43.88 db_bench
1883550 zhining   20   0   14.0g   2.7g   2.1g S 112.5   4.3   4:46.60 db_bench
1883550 zhining   20   0   14.0g   2.7g   2.1g S 282.4   4.3   4:49.08 db_bench
1883550 zhining   20   0   14.0g   2.7g   2.1g S 176.5   4.3   4:50.90 db_bench
1883550 zhining   20   0   14.0g   2.7g   2.1g S 294.1   4.3   4:53.53 db_bench
1883550 zhining   20   0   14.0g   2.7g   2.1g S 194.1   4.3   4:56.51 db_bench
1883550 zhining   20   0   14.0g   2.7g   2.1g S 662.5   4.3   5:08.12 db_bench
1883550 zhining   20   0   14.0g   2.7g   2.1g S 429.4   4.4   5:11.47 db_bench
1883550 zhining   20   0   13.9g   2.6g   2.0g S 347.1   4.2   5:16.05 db_bench
1883550 zhining   20   0   14.6g   2.6g   2.0g S 382.4   4.2   5:19.93 db_bench
1883550 zhining   20   0   14.6g   3.3g   2.7g S 435.3   5.2   5:25.58 db_bench
1883550 zhining   20   0   14.6g   3.4g   2.8g S 276.5   5.5   5:28.88 db_bench
1883550 zhining   20   0   14.6g   3.7g   3.1g S 264.7   5.9   5:30.94 db_bench
1883550 zhining   20   0   14.6g   3.7g   3.1g S 164.7   5.9   5:33.43 db_bench
1883550 zhining   20   0   14.6g   3.7g   3.1g S 100.0   5.9   5:37.13 db_bench
1883550 zhining   20   0   14.6g   3.7g   3.1g S 323.5   5.9   5:40.87 db_bench
1883550 zhining   20   0   14.6g   3.7g   3.1g S 188.2   5.9   5:43.95 db_bench
1883550 zhining   20   0   14.6g   3.7g   3.1g S 423.5   5.9   5:46.82 db_bench
1883550 zhining   20   0   14.6g   3.7g   3.1g S  23.5   5.9   5:49.34 db_bench
1883550 zhining   20   0   14.6g   3.7g   3.1g S 229.4   5.9   5:52.67 db_bench
1883550 zhining   20   0   14.6g   3.7g   3.1g S 300.0   5.9   5:55.71 db_bench
1883550 zhining   20   0   14.6g   3.7g   3.1g S 358.8   5.9   5:58.57 db_bench
1883550 zhining   20   0   14.6g   3.7g   3.1g S  70.6   5.9   6:00.95 db_bench
1883550 zhining   20   0   14.6g   3.7g   3.1g S 194.1   5.9   6:03.58 db_bench
1883550 zhining   20   0   14.6g   3.7g   3.1g S 205.9   5.9   6:06.33 db_bench
1883550 zhining   20   0   14.6g   3.7g   3.1g S 418.8   5.9   6:09.64 db_bench
1883550 zhining   20   0   14.6g   3.7g   3.1g S 170.6   5.9   6:12.69 db_bench
1883550 zhining   20   0   14.6g   3.7g   3.1g S 143.8   5.9   6:14.89 db_bench
1883550 zhining   20   0   14.6g   3.7g   3.1g S  47.1   5.9   6:16.06 db_bench
1883550 zhining   20   0   14.6g   3.7g   3.1g S 175.0   6.0   6:27.78 db_bench
1883550 zhining   20   0   14.6g   3.7g   3.1g S 364.7   6.0   6:31.79 db_bench
1883550 zhining   20   0   14.9g   3.7g   3.1g S 262.5   6.0   6:35.13 db_bench
1883550 zhining   20   0   14.7g   3.9g   3.2g S 777.8   6.2   6:42.45 db_bench
1883550 zhining   20   0   14.7g   3.9g   3.2g S  94.1   6.2   6:44.92 db_bench
1883550 zhining   20   0   14.7g   3.8g   3.2g S 780.0   6.1   6:50.22 db_bench
1883550 zhining   20   0   14.8g   4.1g   3.5g S 447.1   6.6   6:57.50 db_bench
1883550 zhining   20   0   14.8g   4.2g   3.5g S 217.6   6.7   6:59.31 db_bench
1883550 zhining   20   0   14.8g   4.2g   3.5g S 431.2   6.7   7:02.73 db_bench
1883550 zhining   20   0   14.8g   4.2g   3.6g S 300.0   6.8   7:06.28 db_bench
1883550 zhining   20   0   14.8g   4.2g   3.6g S 270.6   6.8   7:09.61 db_bench
1883550 zhining   20   0   14.8g   4.2g   3.6g S 341.2   6.8   7:13.29 db_bench
1883550 zhining   20   0   14.8g   4.2g   3.6g S 435.3   6.8   7:16.40 db_bench
1883550 zhining   20   0   14.8g   4.2g   3.6g S 400.0   6.8   7:18.98 db_bench
1883550 zhining   20   0   14.8g   4.2g   3.6g S 494.1   6.8   7:23.67 db_bench
1883550 zhining   20   0   14.8g   4.2g   3.6g S 370.6   6.8   7:28.35 db_bench
1883550 zhining   20   0   14.8g   4.2g   3.6g S  76.5   6.8   7:29.95 db_bench
1883550 zhining   20   0   14.8g   4.2g   3.6g S  41.2   6.8   7:32.03 db_bench
1883550 zhining   20   0   14.8g   4.2g   3.6g S 164.7   6.8   7:36.42 db_bench
1883550 zhining   20   0   14.4g   3.4g   2.8g S 529.4   5.4   7:38.13 db_bench
1883550 zhining   20   0   14.4g   3.8g   3.2g S  41.2   6.1   7:40.56 db_bench
1883550 zhining   20   0   14.4g   3.8g   3.2g S 164.7   6.1   7:43.02 db_bench
1883550 zhining   20   0   14.4g   3.8g   3.2g S 456.2   6.1   7:46.71 db_bench
1883550 zhining   20   0   14.4g   3.8g   3.2g S 382.4   6.1   7:50.29 db_bench
1883550 zhining   20   0   14.4g   3.8g   3.2g S 247.1   6.1   7:53.57 db_bench
1883550 zhining   20   0   14.4g   3.8g   3.2g S 352.9   6.1   7:57.79 db_bench
1883550 zhining   20   0   14.4g   3.8g   3.2g S 376.5   6.1   8:00.93 db_bench
1883550 zhining   20   0   14.4g   3.8g   3.2g S 337.5   6.1   8:03.90 db_bench
1883550 zhining   20   0   14.4g   3.8g   3.2g S 305.9   6.1   8:06.63 db_bench
1883550 zhining   20   0   14.4g   3.8g   3.2g S 158.8   6.1   8:09.66 db_bench
1883550 zhining   20   0   14.4g   3.8g   3.2g S 147.1   6.1   8:12.46 db_bench
1883550 zhining   20   0   14.4g   3.8g   3.2g S 323.5   6.1   8:14.81 db_bench
1883550 zhining   20   0   14.4g   3.8g   3.2g S 247.1   6.1   8:17.05 db_bench
1883550 zhining   20   0   14.4g   3.8g   3.2g S 164.7   6.1   8:19.80 db_bench
1883550 zhining   20   0   14.4g   3.8g   3.2g S 175.0   6.1   8:22.01 db_bench
1883550 zhining   20   0   14.4g   3.8g   3.2g S 964.7   6.1   8:32.26 db_bench
1883550 zhining   20   0   14.4g   3.8g   3.2g S  1112   6.1   8:37.93 db_bench
1883550 zhining   20   0   14.0g   3.3g   2.6g S 252.9   5.2   8:42.55 db_bench
1883550 zhining   20   0   14.1g   3.5g   2.9g S 317.6   5.7   8:49.82 db_bench
1883550 zhining   20   0   14.1g   3.5g   2.9g S 711.8   5.7   8:53.27 db_bench
1883550 zhining   20   0   14.4g   3.9g   3.2g S 300.0   6.2   8:58.92 db_bench
1883550 zhining   20   0   14.4g   3.9g   3.2g S 229.4   6.2   9:01.03 db_bench
1883550 zhining   20   0   14.4g   3.8g   3.2g S 229.4   6.1   9:06.12 db_bench
1883550 zhining   20   0   14.4g   3.8g   3.2g S 382.4   6.1   9:10.61 db_bench
1883550 zhining   20   0   14.4g   3.8g   3.2g S 117.6   6.1   9:13.52 db_bench
1883550 zhining   20   0   14.4g   3.8g   3.2g S 147.1   6.1   9:16.59 db_bench
1883550 zhining   20   0   14.4g   3.8g   3.2g S 241.2   6.1   9:20.46 db_bench
1883550 zhining   20   0   14.4g   3.8g   3.2g S 476.5   6.1   9:25.07 db_bench
1883550 zhining   20   0   14.4g   3.8g   3.2g S 411.8   6.1   9:29.08 db_bench
1883550 zhining   20   0   14.4g   3.8g   3.2g S 458.8   6.1   9:32.67 db_bench
1883550 zhining   20   0   14.4g   3.8g   3.2g S 276.5   6.1   9:34.35 db_bench
1883550 zhining   20   0   14.4g   3.8g   3.2g S  47.1   6.1   9:37.67 db_bench
1883550 zhining   20   0   14.4g   3.8g   3.2g S 411.8   6.1   9:40.80 db_bench
1883550 zhining   20   0   14.4g   3.8g   3.2g S 229.4   6.1   9:42.38 db_bench
1883550 zhining   20   0   14.4g   3.8g   3.2g S 150.0   6.1   9:45.92 db_bench
1883550 zhining   20   0   14.4g   3.8g   3.2g S 264.7   6.1   9:48.97 db_bench
1883550 zhining   20   0   14.4g   3.8g   3.2g S 305.9   6.1   9:50.85 db_bench
1883550 zhining   20   0   14.4g   3.8g   3.2g S  23.5   6.1   9:53.16 db_bench
1883550 zhining   20   0   14.4g   3.8g   3.2g S 188.2   6.1   9:56.35 db_bench
1883550 zhining   20   0   14.4g   3.8g   3.2g S 223.5   6.1   9:59.66 db_bench
1883550 zhining   20   0   14.4g   3.8g   3.2g S 247.1   6.1  10:02.67 db_bench
1883550 zhining   20   0   14.4g   3.8g   3.2g S  1512   6.1  10:14.05 db_bench
1883550 zhining   20   0   14.2g   3.5g   2.9g S 200.0   5.7  10:16.35 db_bench
1883550 zhining   20   0   14.3g   3.8g   3.1g S 141.2   6.1  10:20.87 db_bench
1883550 zhining   20   0   14.4g   3.8g   3.2g S 329.4   6.1  10:24.38 db_bench
1883550 zhining   20   0   14.4g   3.7g   3.1g S 325.0   6.0  10:32.32 db_bench
1883550 zhining   20   0   14.4g   3.9g   3.2g S 500.0   6.2  10:35.62 db_bench
1883550 zhining   20   0   14.4g   3.9g   3.2g S 552.9   6.2  10:40.08 db_bench
1883550 zhining   20   0   14.4g   3.9g   3.2g S 535.3   6.2  10:45.16 db_bench
1883550 zhining   20   0   14.4g   3.9g   3.2g S 482.4   6.2  10:49.55 db_bench
1883550 zhining   20   0   14.4g   3.9g   3.2g S 500.0   6.2  10:55.18 db_bench
1883550 zhining   20   0   14.4g   3.9g   3.2g S 505.9   6.2  11:00.54 db_bench
1883550 zhining   20   0   14.4g   3.9g   3.2g S 358.8   6.2  11:05.48 db_bench
1883550 zhining   20   0   14.4g   3.9g   3.2g S 205.9   6.2  11:10.60 db_bench
1883550 zhining   20   0   14.4g   3.9g   3.2g S 276.5   6.2  11:15.45 db_bench
1883550 zhining   20   0   14.4g   3.9g   3.2g S 435.3   6.2  11:18.40 db_bench
1883550 zhining   20   0   14.4g   3.9g   3.2g S 117.6   6.2  11:21.02 db_bench
1883550 zhining   20   0   14.4g   3.9g   3.2g S 181.2   6.2  11:24.63 db_bench
1883550 zhining   20   0   14.4g   3.9g   3.2g S 311.8   6.2  11:27.12 db_bench
1883550 zhining   20   0   14.4g   3.9g   3.2g S 258.8   6.2  11:28.91 db_bench
1883550 zhining   20   0   14.4g   3.9g   3.2g S 194.1   6.2  11:31.18 db_bench
1883550 zhining   20   0   14.4g   3.9g   3.2g S 205.9   6.2  11:34.57 db_bench
1883550 zhining   20   0   14.4g   3.9g   3.2g S 294.1   6.2  11:37.63 db_bench
1883550 zhining   20   0   14.4g   3.9g   3.2g S 481.2   6.2  11:49.38 db_bench
1883550 zhining   20   0   14.4g   3.9g   3.2g S 558.8   6.2  11:52.91 db_bench
1883550 zhining   20   0   14.3g   2.9g   2.2g S  1431   4.6  11:59.51 db_bench
1883550 zhining   20   0   14.3g   3.7g   3.0g S 582.4   6.0  12:04.45 db_bench
1883550 zhining   20   0   14.5g   4.0g   3.3g S 305.9   6.3  12:09.33 db_bench
1883550 zhining   20   0   14.5g   4.0g   3.3g S 158.8   6.3  12:11.85 db_bench
1883550 zhining   20   0   14.2g   3.1g   2.4g S 323.5   4.9  12:17.93 db_bench
1883550 zhining   20   0   14.5g   3.9g   3.2g S 325.0   6.3  12:22.87 db_bench
1883550 zhining   20   0   14.5g   3.9g   3.2g S 261.1   6.3  12:26.45 db_bench
1883550 zhining   20   0   14.5g   3.9g   3.2g S 205.9   6.3  12:30.70 db_bench
1883550 zhining   20   0   14.5g   3.9g   3.2g S 323.5   6.3  12:35.57 db_bench
1883550 zhining   20   0   14.5g   3.9g   3.2g S 494.1   6.3  12:40.89 db_bench
1883550 zhining   20   0   14.5g   3.9g   3.2g S 241.2   6.3  12:45.03 db_bench
1883550 zhining   20   0   14.5g   3.9g   3.2g S 400.0   6.3  12:48.77 db_bench
1883550 zhining   20   0   14.5g   3.9g   3.2g S 147.1   6.3  12:52.16 db_bench
1883550 zhining   20   0   14.5g   3.9g   3.2g S 205.9   6.3  12:56.40 db_bench
1883550 zhining   20   0   14.5g   3.9g   3.2g S 241.2   6.3  13:00.43 db_bench
1883550 zhining   20   0   14.5g   3.9g   3.2g S 170.6   6.3  13:03.95 db_bench
1883550 zhining   20   0   14.5g   3.9g   3.2g S 364.7   6.3  13:07.57 db_bench
1883550 zhining   20   0   14.5g   3.9g   3.2g S 394.1   6.3  13:10.39 db_bench
1883550 zhining   20   0   14.5g   3.9g   3.2g S 317.6   6.3  13:13.30 db_bench
1883550 zhining   20   0   14.5g   3.9g   3.2g S  1200   6.3  13:25.29 db_bench
1883550 zhining   20   0   14.5g   4.0g   3.2g S 305.9   6.3  13:27.90 db_bench
1883550 zhining   20   0   14.1g   3.5g   2.8g S 229.4   5.6  13:33.84 db_bench
1883550 zhining   20   0   14.4g   3.7g   3.0g S  1365   6.0  13:39.36 db_bench
1883550 zhining   20   0   14.4g   3.8g   3.1g S 188.2   6.1  13:44.75 db_bench
1883550 zhining   20   0   13.9g   3.3g   2.6g S  1019   5.3  13:50.62 db_bench
1883550 zhining   20   0   13.9g   3.3g   2.6g S 750.0   5.3  13:53.90 db_bench
1883550 zhining   20   0   13.9g   3.3g   2.6g S 262.5   5.3  14:00.90 db_bench
1883550 zhining   20   0   14.0g   3.4g   2.6g S 137.5   5.4  14:03.34 db_bench
1883550 zhining   20   0   14.0g   3.5g   2.7g S 217.6   5.5  14:08.14 db_bench
1883550 zhining   20   0   14.0g   3.5g   2.7g S  88.2   5.5  14:09.09 db_bench
1883550 zhining   20   0   14.0g   3.5g   2.7g S 123.5   5.5  14:10.56 db_bench
1883550 zhining   20   0   14.0g   3.5g   2.7g S  58.8   5.5  14:13.07 db_bench
1883550 zhining   20   0   14.0g   3.5g   2.7g S 276.5   5.5  14:15.78 db_bench
1883550 zhining   20   0   14.0g   3.5g   2.7g S 482.4   5.5  14:18.66 db_bench
1883550 zhining   20   0   14.0g   3.5g   2.7g S 570.6   5.5  14:23.89 db_bench
1883550 zhining   20   0   14.0g   3.5g   2.7g S 294.1   5.5  14:28.15 db_bench
1883550 zhining   20   0   14.0g   3.5g   2.7g S 288.2   5.5  14:31.66 db_bench
1883550 zhining   20   0   14.0g   3.5g   2.7g S 352.9   5.5  14:34.88 db_bench
1883550 zhining   20   0   14.0g   3.5g   2.7g S 235.3   5.5  14:37.37 db_bench
1883550 zhining   20   0   14.0g   3.5g   2.7g S 247.1   5.5  14:40.64 db_bench
1883550 zhining   20   0   14.0g   3.5g   2.7g S 164.7   5.5  14:43.38 db_bench
1883550 zhining   20   0   14.0g   3.5g   2.7g S 312.5   5.5  14:46.86 db_bench
1883550 zhining   20   0   14.0g   3.5g   2.7g S 294.1   5.5  14:49.83 db_bench
1883550 zhining   20   0   14.0g   3.5g   2.7g S 264.7   5.5  14:52.57 db_bench
1883550 zhining   20   0   14.0g   3.5g   2.7g S  82.4   5.5  14:54.00 db_bench
1883550 zhining   20   0   14.0g   3.5g   2.7g S 275.0   5.5  14:55.69 db_bench
1883550 zhining   20   0   14.0g   3.5g   2.7g S 311.8   5.5  14:59.16 db_bench
1883550 zhining   20   0   14.0g   3.5g   2.7g S  58.8   5.5  15:02.18 db_bench
1883550 zhining   20   0   14.0g   3.5g   2.7g S  1418   5.5  15:05.93 db_bench
1883550 zhining   20   0   14.1g   3.5g   2.7g S  47.1   5.5  15:09.12 db_bench
1883550 zhining   20   0   14.0g   3.4g   2.6g S 641.2   5.4  15:12.78 db_bench
1883550 zhining   20   0   13.9g   3.3g   2.6g S 394.4   5.3  15:19.12 db_bench
1883550 zhining   20   0   13.9g   3.2g   2.5g S 382.4   5.2  15:25.62 db_bench
1883550 zhining   20   0   13.9g   3.4g   2.7g S 668.8   5.4  15:32.62 db_bench
1883550 zhining   20   0   13.9g   3.5g   2.7g S 158.8   5.5  15:35.84 db_bench
1883550 zhining   20   0   13.9g   3.5g   2.7g S 470.6   5.5  15:41.76 db_bench
1883550 zhining   20   0   13.9g   3.5g   2.7g S 337.5   5.5  15:47.45 db_bench
1883550 zhining   20   0   13.9g   3.5g   2.7g S 511.8   5.5  15:51.55 db_bench
1883550 zhining   20   0   13.9g   3.5g   2.7g S 170.6   5.5  15:55.83 db_bench
1883550 zhining   20   0   13.9g   3.5g   2.7g S 482.4   5.5  16:00.24 db_bench
1883550 zhining   20   0   13.9g   3.5g   2.7g S 523.5   5.5  16:04.67 db_bench
1883550 zhining   20   0   13.9g   3.5g   2.7g S 170.6   5.5  16:08.00 db_bench
1883550 zhining   20   0   13.9g   3.5g   2.7g S 412.5   5.5  16:13.40 db_bench
1883550 zhining   20   0   13.9g   3.5g   2.7g S 282.4   5.5  16:17.71 db_bench
1883550 zhining   20   0   13.9g   3.5g   2.7g S 429.4   5.5  16:21.51 db_bench
1883550 zhining   20   0   13.9g   3.5g   2.7g S 562.5   5.5  16:25.35 db_bench
1883550 zhining   20   0   13.9g   3.5g   2.7g S 405.9   5.5  16:29.33 db_bench
1883550 zhining   20   0   13.9g   3.5g   2.7g S 352.9   5.5  16:32.93 db_bench
1883550 zhining   20   0   13.9g   3.5g   2.7g S 129.4   5.5  16:35.26 db_bench
1883550 zhining   20   0   13.9g   3.5g   2.7g S 170.6   5.5  16:37.58 db_bench
1883550 zhining   20   0   13.9g   3.5g   2.7g S  47.1   5.5  16:39.00 db_bench
1883550 zhining   20   0   13.9g   3.5g   2.7g S 211.8   5.5  16:40.40 db_bench
1883550 zhining   20   0   13.9g   3.5g   2.7g S 493.8   5.5  16:47.32 db_bench
1883550 zhining   20   0   13.7g   3.1g   2.4g S 382.4   5.0  16:51.68 db_bench
1883550 zhining   20   0   14.1g   3.6g   2.9g S  82.4   5.8  16:57.70 db_bench
1883550 zhining   20   0   14.5g   4.0g   3.3g S 217.6   6.5  17:03.05 db_bench
1883550 zhining   20   0   14.5g   4.1g   3.3g S 188.2   6.5  17:09.67 db_bench
1883550 zhining   20   0   14.5g   4.1g   3.3g S 605.9   6.5  17:16.09 db_bench
1883550 zhining   20   0   14.5g   4.1g   3.4g S 411.8   6.6  17:20.32 db_bench
1883550 zhining   20   0   14.5g   4.1g   3.4g S 223.5   6.5  17:25.89 db_bench
1883550 zhining   20   0   14.5g   4.1g   3.4g S 166.7   6.5  17:28.62 db_bench
1883550 zhining   20   0   14.5g   4.1g   3.4g S 411.8   6.5  17:32.46 db_bench
1883550 zhining   20   0   14.5g   4.1g   3.4g S 511.8   6.5  17:37.67 db_bench
1883550 zhining   20   0   14.5g   4.1g   3.4g S 194.1   6.5  17:41.95 db_bench
1883550 zhining   20   0   14.5g   4.1g   3.4g S 452.9   6.5  17:47.21 db_bench
1883550 zhining   20   0   14.5g   4.1g   3.4g S 564.7   6.5  17:51.87 db_bench
1883550 zhining   20   0   14.5g   4.1g   3.4g S 294.1   6.5  17:56.22 db_bench
1883550 zhining   20   0   14.5g   4.1g   3.4g S 452.9   6.5  18:00.89 db_bench
1883550 zhining   20   0   14.5g   4.1g   3.4g S 405.9   6.5  18:04.17 db_bench
1883550 zhining   20   0   14.5g   4.1g   3.4g S 123.5   6.5  18:07.09 db_bench
1883550 zhining   20   0   14.5g   4.1g   3.4g S 229.4   6.5  18:11.28 db_bench
