3769857 zhining   20   0  273160 185264  15496 S 183.3   0.3   1:39.03 db_bench
3769857 zhining   20   0  273160 185264  15496 S 264.7   0.3   1:41.57 db_bench
3769857 zhining   20   0  288520 200044  15496 S 247.1   0.3   1:44.62 db_bench
3769857 zhining   20   0  288520 200308  15496 S 282.4   0.3   1:47.14 db_bench
3769857 zhining   20   0  288520 200836  15496 S 431.2   0.3   1:51.33 db_bench
3769857 zhining   20   0  288520 200720  15496 S 270.6   0.3   1:55.55 db_bench
3769857 zhining   20   0  288520 200720  15496 S 235.3   0.3   1:59.84 db_bench
3769857 zhining   20   0  288520 200720  15496 S 164.7   0.3   2:02.29 db_bench
3769857 zhining   20   0  288520 200720  15496 S 217.6   0.3   2:05.33 db_bench
3769857 zhining   20   0  288520 200296  15496 S 188.2   0.3   2:07.65 db_bench
3769857 zhining   20   0  288520 200560  15496 S 256.2   0.3   2:10.84 db_bench
3769857 zhining   20   0  288520 200824  15496 S 329.4   0.3   2:15.19 db_bench
3769857 zhining   20   0  288520 200824  15496 S 429.4   0.3   2:19.94 db_bench
3769857 zhining   20   0  288520 200888  15496 S 264.7   0.3   2:23.92 db_bench
3769857 zhining   20   0  288520 200888  15496 S 335.3   0.3   2:27.00 db_bench
3769857 zhining   20   0  291592 204056  15496 S 194.1   0.3   2:29.23 db_bench
3769857 zhining   20   0  291592 204056  15496 S 188.2   0.3   2:32.31 db_bench
3769857 zhining   20   0  291592 204056  15496 S 411.8   0.3   2:35.08 db_bench
3769857 zhining   20   0  291592 204056  15496 S 435.3   0.3   2:39.99 db_bench
3769857 zhining   20   0  291592 204080  15496 S 216.7   0.3   2:44.09 db_bench
3769857 zhining   20   0  291592 204080  15496 S 264.7   0.3   2:48.25 db_bench
3769857 zhining   20   0  291592 204080  15496 S 335.3   0.3   2:51.35 db_bench
3769857 zhining   20   0  291592 204080  15496 S 241.2   0.3   2:53.85 db_bench
3769857 zhining   20   0  291592 204080  15496 S 282.4   0.3   2:56.90 db_bench
3769857 zhining   20   0  291592 204080  15496 S 194.1   0.3   2:59.37 db_bench
3769857 zhining   20   0  298768 211560  15496 S 423.5   0.3   3:03.99 db_bench
3769857 zhining   20   0  298768 211604  15496 S 358.8   0.3   3:08.79 db_bench
3769857 zhining   20   0  298768 211764  15496 S 447.1   0.3   3:13.08 db_bench
3769857 zhining   20   0  298768 211660  15496 S 294.1   0.3   3:16.70 db_bench
3769857 zhining   20   0  298768 211420  15496 S 223.5   0.3   3:19.44 db_bench
3769857 zhining   20   0  298768 211276  15496 S 375.0   0.3   3:22.45 db_bench
3769857 zhining   20   0  298768 211116  15496 S 206.2   0.3   3:25.09 db_bench
3769857 zhining   20   0  304912 217284  15496 S 400.0   0.3   3:29.22 db_bench
3769857 zhining   20   0  305936 218156  15496 S 211.8   0.3   3:33.04 db_bench
3769857 zhining   20   0  305936 217968  15496 S 329.4   0.3   3:36.71 db_bench
3769857 zhining   20   0  305936 217768  15496 S 223.5   0.3   3:39.75 db_bench
3769857 zhining   20   0  305936 217576  15496 S 170.6   0.3   3:42.20 db_bench
3769857 zhining   20   0  305936 217344  15496 S 170.6   0.3   3:45.22 db_bench
3769857 zhining   20   0  305936 217344  15496 S 212.5   0.3   3:47.73 db_bench
3769857 zhining   20   0  305936 217632  15496 S 552.9   0.3   3:51.45 db_bench
3769857 zhining   20   0  328480 239812  15496 S 435.3   0.4   3:55.86 db_bench
3769857 zhining   20   0  332576 243240  15496 S 376.5   0.4   4:00.25 db_bench
3769857 zhining   20   0  334624 245828  15496 S 437.5   0.4   4:04.18 db_bench
3769857 zhining   20   0  334624 245788  15496 S 194.1   0.4   4:08.69 db_bench
3769857 zhining   20   0  334624 246052  15496 S 488.2   0.4   4:13.16 db_bench
3769857 zhining   20   0  334624 245872  15496 S 300.0   0.4   4:17.11 db_bench
3769857 zhining   20   0  334624 245552  15496 S 270.6   0.4   4:21.09 db_bench
3769857 zhining   20   0  334624 245812  15496 S 276.5   0.4   4:23.62 db_bench
3769857 zhining   20   0  334624 245796  15496 S 188.2   0.4   4:26.54 db_bench
3769857 zhining   20   0  334624 245796  15496 S 283.3   0.4   4:29.32 db_bench
3769857 zhining   20   0  334624 246500  15496 S 400.0   0.4   4:33.38 db_bench
3769857 zhining   20   0  334624 246500  15496 S 447.1   0.4   4:38.15 db_bench
3769857 zhining   20   0  334624 246744  15496 S 343.8   0.4   4:42.68 db_bench
3769857 zhining   20   0  334624 246744  15496 S 200.0   0.4   4:46.78 db_bench
3769857 zhining   20   0  334624 246784  15496 S 317.6   0.4   4:51.09 db_bench
3769857 zhining   20   0  335648 247576  15496 S 258.8   0.4   4:54.62 db_bench
3769857 zhining   20   0  335648 246880  15496 S 270.6   0.4   4:57.18 db_bench
3769857 zhining   20   0  335648 247144  15496 S 200.0   0.4   5:00.14 db_bench
3769857 zhining   20   0  335648 247144  15496 S 264.7   0.4   5:02.93 db_bench
3769857 zhining   20   0  335648 247144  15496 S 282.4   0.4   5:06.22 db_bench
3769857 zhining   20   0  335648 247672  15496 S 458.8   0.4   5:11.31 db_bench
3769857 zhining   20   0  357152 268580  15496 S 405.6   0.4   5:14.35 db_bench
3769857 zhining   20   0  357152 269372  15496 S 358.8   0.4   5:19.36 db_bench
3769857 zhining   20   0  357152 269372  15496 S 362.5   0.4   5:22.91 db_bench
3769857 zhining   20   0  357152 269372  15496 S 423.5   0.4   5:27.90 db_bench
3769857 zhining   20   0  357152 268920  15496 S 429.4   0.4   5:32.55 db_bench
3769857 zhining   20   0  357152 268920  15496 S 235.3   0.4   5:35.36 db_bench
3769857 zhining   20   0  357152 268920  15496 S 229.4   0.4   5:38.44 db_bench
3769857 zhining   20   0  357152 268920  15496 S 200.0   0.4   5:40.94 db_bench
3769857 zhining   20   0  357152 268432  15496 S 231.2   0.4   5:44.08 db_bench
3769857 zhining   20   0  357152 268960  15496 S 400.0   0.4   5:47.91 db_bench
3769857 zhining   20   0  357152 269224  15496 S 170.6   0.4   5:52.20 db_bench
3769857 zhining   20   0  357152 269224  15496 S 458.8   0.4   5:55.78 db_bench
3769857 zhining   20   0  357152 269224  15496 S 382.4   0.4   6:00.49 db_bench
3769857 zhining   20   0  357152 269224  15496 S 462.5   0.4   6:03.66 db_bench
3769857 zhining   20   0  363296 274272  15496 S 247.1   0.4   6:07.09 db_bench
3769857 zhining   20   0  363296 275856  15496 S 462.5   0.4   6:12.23 db_bench
3769857 zhining   20   0  363296 275856  15496 S 182.4   0.4   6:16.82 db_bench
3769857 zhining   20   0  367392 280080  15496 S 247.1   0.4   6:19.22 db_bench
3769857 zhining   20   0  367392 280080  15496 S 268.8   0.4   6:22.38 db_bench
3769857 zhining   20   0  367392 280080  15496 S 288.2   0.4   6:24.93 db_bench
3769857 zhining   20   0  367392 278032  15496 S 206.2   0.4   6:27.77 db_bench
3769857 zhining   20   0  367392 279880  15496 S 235.3   0.4   6:31.69 db_bench
3769857 zhining   20   0  367392 279880  15496 S 418.8   0.4   6:36.66 db_bench
3769857 zhining   20   0  367392 280144  15496 S 437.5   0.4   6:41.35 db_bench
3769857 zhining   20   0  367392 280144  15496 S 417.6   0.4   6:45.89 db_bench
3769857 zhining   20   0  367392 280144  15496 S 452.9   0.4   6:50.64 db_bench
3769857 zhining   20   0  367392 280144  15496 S 370.6   0.4   6:55.48 db_bench
3769857 zhining   20   0  367392 280144  15496 S 270.6   0.4   6:58.07 db_bench
3769857 zhining   20   0  367392 280144  15496 S 194.1   0.4   7:00.87 db_bench
3769857 zhining   20   0  367392 280144  15496 S 318.8   0.4   7:03.52 db_bench
3769857 zhining   20   0  367392 280144  15496 S 211.8   0.4   7:06.33 db_bench
3769857 zhining   20   0  368416 280672  15496 S 370.6   0.4   7:11.54 db_bench
3769857 zhining   20   0  368416 280532  15496 S 306.2   0.4   7:16.65 db_bench
3769857 zhining   20   0  368416 280900  15496 S 341.2   0.4   7:21.09 db_bench
3769857 zhining   20   0  368416 280708  15496 S 511.8   0.4   7:26.01 db_bench
3769857 zhining   20   0  368416 280472  15496 S 531.2   0.4   7:30.76 db_bench
3769857 zhining   20   0  368416 280352  15496 S 505.9   0.4   7:35.40 db_bench
3769857 zhining   20   0  368416 280472  15496 S 347.1   0.4   7:39.68 db_bench
3769857 zhining   20   0  368416 280320  15496 S 170.6   0.4   7:42.21 db_bench
3769857 zhining   20   0  368416 280104  15496 S 252.9   0.4   7:45.34 db_bench
3769857 zhining   20   0  368416 279920  15496 S 423.5   0.4   7:49.36 db_bench
3769857 zhining   20   0  368416 279720  15496 S 468.8   0.4   7:54.56 db_bench
3769857 zhining   20   0  371488 282624  15496 S 258.8   0.4   7:58.81 db_bench
3769857 zhining   20   0  381752 292428  15496 S 347.1   0.4   8:03.70 db_bench
3769857 zhining   20   0  381752 292204  15496 S 470.6   0.4   8:08.21 db_bench
3769857 zhining   20   0  381752 292048  15496 S 458.8   0.4   8:12.87 db_bench
3769857 zhining   20   0  381752 291800  15496 S 335.3   0.4   8:17.18 db_bench
3769857 zhining   20   0  381752 291800  15496 S 223.5   0.4   8:20.01 db_bench
3769857 zhining   20   0  381752 291536  15496 S 306.2   0.4   8:23.08 db_bench
3769857 zhining   20   0  381752 292296  15496 S 470.6   0.4   8:26.42 db_bench
3769857 zhining   20   0  381752 292256  15496 S 393.8   0.4   8:31.43 db_bench
3769857 zhining   20   0  381752 292256  15496 S 405.9   0.4   8:36.09 db_bench
3769857 zhining   20   0  381752 291952  15496 S 194.1   0.4   8:40.82 db_bench
3769857 zhining   20   0  381752 291952  15496 S 211.8   0.4   8:44.63 db_bench
3769857 zhining   20   0  386872 297184  15496 S 252.9   0.5   8:48.44 db_bench
3769857 zhining   20   0  386872 297176  15496 S 405.9   0.5   8:53.16 db_bench
3769857 zhining   20   0  386872 297440  15496 S 337.5   0.5   8:57.54 db_bench
3769857 zhining   20   0  386872 297424  15496 S 223.5   0.5   9:01.25 db_bench
3769857 zhining   20   0  386872 297684  15496 S 258.8   0.5   9:03.75 db_bench
3769857 zhining   20   0  386872 297492  15496 S 147.1   0.5   9:06.78 db_bench
3769857 zhining   20   0  386872 297756  15496 S 435.3   0.5   9:10.31 db_bench
3769857 zhining   20   0  386872 297756  15496 S 423.5   0.5   9:15.36 db_bench
3769857 zhining   20   0  386872 298020  15496 S 458.8   0.5   9:20.33 db_bench
3769857 zhining   20   0  386872 297436  15496 S 435.3   0.5   9:24.36 db_bench
3769857 zhining   20   0  386872 297436  15496 S 317.6   0.5   9:28.78 db_bench
3769857 zhining   20   0  386872 297436  15496 S 441.2   0.5   9:33.50 db_bench
3769857 zhining   20   0  386872 297696  15496 S 281.2   0.5   9:37.70 db_bench
3769857 zhining   20   0  386872 296928  15496 S 343.8   0.5   9:41.60 db_bench
3769857 zhining   20   0  386872 297716  15496 S 188.2   0.5   9:44.58 db_bench
3769857 zhining   20   0  386872 297716  15496 S 281.2   0.5   9:47.20 db_bench
3769857 zhining   20   0  386872 297716  15496 S 164.7   0.5   9:49.92 db_bench
3769857 zhining   20   0  386872 297716  15496 S 288.2   0.5   9:52.79 db_bench
3769857 zhining   20   0  386872 297300  15496 S 282.4   0.5   9:56.49 db_bench
3769857 zhining   20   0  386872 297824  15496 S 300.0   0.5  10:01.15 db_bench
3769857 zhining   20   0  386872 298352  15496 S 368.8   0.5  10:06.02 db_bench
3769857 zhining   20   0  386872 298352  15496 S 470.6   0.5  10:10.39 db_bench
3769857 zhining   20   0  408376 319736  15496 S 412.5   0.5  10:14.73 db_bench
3769857 zhining   20   0  408376 319780  15496 S 525.0   0.5  10:19.58 db_bench
3769857 zhining   20   0  408376 320044  15496 S 358.8   0.5  10:24.26 db_bench
3769857 zhining   20   0  408376 320044  15496 S 435.3   0.5  10:29.25 db_bench
3769857 zhining   20   0  408376 320044  15496 S 218.8   0.5  10:32.23 db_bench
3769857 zhining   20   0  408376 320044  15496 S 188.2   0.5  10:35.26 db_bench
3769857 zhining   20   0  408376 320044  15496 S 144.4   0.5  10:37.54 db_bench
3769857 zhining   20   0  408376 320076  15496 S 241.2   0.5  10:40.55 db_bench
3769857 zhining   20   0  408376 320340  15496 S 488.2   0.5  10:44.93 db_bench
3769857 zhining   20   0  408376 320340  15496 S 282.4   0.5  10:50.09 db_bench
3769857 zhining   20   0  429896 341988  15496 S 458.8   0.5  10:53.62 db_bench
3769857 zhining   20   0  429896 341988  15496 S 252.9   0.5  10:58.55 db_bench
3769857 zhining   20   0  429896 341988  15496 S 370.6   0.5  11:03.20 db_bench
3769857 zhining   20   0  429896 341744  15496 S 441.2   0.5  11:07.74 db_bench
3769857 zhining   20   0  429896 342008  15496 S 235.3   0.5  11:11.98 db_bench
3769857 zhining   20   0  429896 342008  15496 S 212.5   0.5  11:16.69 db_bench
3769857 zhining   20   0  429896 342008  15496 S 188.2   0.5  11:20.52 db_bench
3769857 zhining   20   0  429896 342008  15496 S 247.1   0.5  11:24.90 db_bench
3769857 zhining   20   0  429896 341928  15496 S 276.5   0.5  11:27.65 db_bench
3769857 zhining   20   0  429896 341808  15496 S 205.9   0.5  11:30.53 db_bench
3769857 zhining   20   0  429896 341656  15496 S 352.9   0.5  11:33.44 db_bench
3769857 zhining   20   0  429896 341496  15496 S 400.0   0.5  11:37.67 db_bench
3769857 zhining   20   0  429896 341412  15496 S 417.6   0.5  11:43.07 db_bench
3769857 zhining   20   0  429896 341284  15496 S 252.9   0.5  11:45.66 db_bench
3769857 zhining   20   0  429896 341360  15496 S 427.8   0.5  11:50.54 db_bench
3769857 zhining   20   0  429896 341232  15496 S 423.5   0.5  11:54.91 db_bench
3769857 zhining   20   0  429896 341064  15496 S 223.5   0.5  11:58.98 db_bench
3769857 zhining   20   0  429896 340840  15496 S 452.9   0.5  12:03.43 db_bench
3769857 zhining   20   0  429896 340608  15496 S 264.7   0.5  12:07.21 db_bench
3769857 zhining   20   0  431944 342208  15496 S 264.7   0.5  12:11.45 db_bench
3769857 zhining   20   0  431944 342208  15496 S 241.2   0.5  12:15.12 db_bench
3769857 zhining   20   0  431944 341952  15496 S 161.1   0.5  12:19.62 db_bench
3769857 zhining   20   0  431944 341916  15496 S 329.4   0.5  12:24.38 db_bench
3769857 zhining   20   0  431944 341908  15496 S 329.4   0.5  12:29.11 db_bench
3769857 zhining   20   0  431944 341908  15496 S 300.0   0.5  12:32.63 db_bench
3769857 zhining   20   0  431944 341628  15496 S 335.3   0.5  12:36.17 db_bench
3769857 zhining   20   0  431944 341352  15496 S 541.2   0.5  12:41.08 db_bench
3769857 zhining   20   0  432968 342672  15496 S 229.4   0.5  12:43.97 db_bench
3769857 zhining   20   0  432968 342564  15496 S 411.8   0.5  12:48.69 db_bench
3769857 zhining   20   0  432968 342824  15496 S 270.6   0.5  12:53.38 db_bench
3769857 zhining   20   0  432968 342760  15496 S 511.8   0.5  12:57.28 db_bench
3769857 zhining   20   0  432968 342448  15496 S 494.1   0.5  13:02.31 db_bench
3769857 zhining   20   0  432968 342708  15496 S 458.8   0.5  13:07.08 db_bench
3769857 zhining   20   0  432968 342388  15496 S 311.8   0.5  13:11.87 db_bench
3769857 zhining   20   0  432968 342388  15496 S 247.1   0.5  13:15.97 db_bench
3769857 zhining   20   0  432968 342136  15496 S 358.8   0.5  13:20.48 db_bench
3769857 zhining   20   0  432968 341756  15496 S 423.5   0.5  13:25.31 db_bench
3769857 zhining   20   0  432968 342016  15496 S 188.2   0.5  13:28.98 db_bench
3769857 zhining   20   0  432968 342276  15496 S 276.5   0.5  13:31.73 db_bench
3769857 zhining   20   0  432968 342540  15496 S 288.2   0.5  13:35.26 db_bench
3769857 zhining   20   0  432968 342540  15496 S 335.3   0.5  13:38.88 db_bench
3769857 zhining   20   0  432968 343028  15496 S 350.0   0.5  13:42.80 db_bench
3769857 zhining   20   0  432968 343288  15496 S 376.5   0.5  13:47.26 db_bench
3769857 zhining   20   0  432968 343552  15496 S 482.4   0.5  13:52.44 db_bench
3769857 zhining   20   0  442184 351704  15496 S 594.1   0.5  13:57.07 db_bench
3769857 zhining   20   0  442184 351704  15496 S 376.5   0.5  14:01.40 db_bench
3769857 zhining   20   0  442184 351704  15496 S 405.9   0.5  14:06.14 db_bench
3769857 zhining   20   0  442184 351704  15496 S 441.2   0.5  14:10.97 db_bench
3769857 zhining   20   0  442184 351704  15496 S 294.4   0.5  14:14.70 db_bench
3769857 zhining   20   0  442184 350856  15496 S 529.4   0.5  14:19.90 db_bench
3769857 zhining   20   0  442184 350856  15496 S 417.6   0.5  14:24.61 db_bench
3769857 zhining   20   0  442184 352440  15496 S 476.5   0.5  14:29.59 db_bench
3769857 zhining   20   0  446288 356664  15496 S 300.0   0.5  14:34.02 db_bench
3769857 zhining   20   0  446288 356488  15496 S 211.8   0.5  14:37.89 db_bench
3769857 zhining   20   0  446288 356488  15496 S 312.5   0.5  14:41.49 db_bench
3769857 zhining   20   0  446288 356488  15496 S 276.5   0.5  14:44.95 db_bench
3769857 zhining   20   0  470864 380512  15496 S 488.2   0.6  14:47.79 db_bench
3769857 zhining   20   0  470864 380512  15496 S 488.9   0.6  14:52.75 db_bench
3769857 zhining   20   0  470864 380560  15496 S 105.9   0.6  14:56.96 db_bench
3769857 zhining   20   0  470864 381088  15496 S 370.6   0.6  15:01.62 db_bench
3769857 zhining   20   0  470864 381088  15496 S 417.6   0.6  15:06.12 db_bench
3769857 zhining   20   0  470864 381088  15496 S 429.4   0.6  15:10.95 db_bench
3769857 zhining   20   0  470864 381088  15496 S 429.4   0.6  15:15.53 db_bench
3769857 zhining   20   0  470864 381352  15496 S 129.4   0.6  15:19.61 db_bench
3769857 zhining   20   0  470864 380600  15496 S 252.9   0.6  15:22.98 db_bench
3769857 zhining   20   0  470864 380600  15496 S 235.3   0.6  15:26.70 db_bench
3769857 zhining   20   0  470864 380600  15496 S 276.5   0.6  15:31.30 db_bench
3769857 zhining   20   0  470864 381392  15496 S 435.3   0.6  15:35.82 db_bench
3769857 zhining   20   0  470864 381392  15496 S 282.4   0.6  15:39.97 db_bench
3769857 zhining   20   0  470864 380796  15496 S 270.6   0.6  15:44.44 db_bench
3769857 zhining   20   0  470864 381852  15496 S 281.2   0.6  15:48.00 db_bench
3769857 zhining   20   0  470864 381852  15496 S 100.0   0.6  15:51.29 db_bench
3769857 zhining   20   0  470864 381852  15496 S 564.7   0.6  15:55.23 db_bench
3769857 zhining   20   0  470864 381852  15496 S 400.0   0.6  16:00.18 db_bench
3769857 zhining   20   0  470864 381852  15496 S 464.7   0.6  16:04.80 db_bench
3769857 zhining   20   0  470864 381220  15496 S 464.7   0.6  16:09.06 db_bench
3769857 zhining   20   0  470864 381480  15496 S 406.2   0.6  16:13.62 db_bench
3769857 zhining   20   0  470864 381480  15496 S 394.1   0.6  16:18.34 db_bench
3769857 zhining   20   0  470864 381480  15496 S 482.4   0.6  16:23.20 db_bench
3769857 zhining   20   0  470864 381480  15496 S 341.2   0.6  16:27.41 db_bench
3769857 zhining   20   0  470864 381480  15496 S 529.4   0.6  16:32.02 db_bench
3769857 zhining   20   0  470864 381480  15496 S 411.8   0.6  16:36.83 db_bench
3769857 zhining   20   0  470864 381480  15496 S 418.8   0.6  16:41.16 db_bench
3769857 zhining   20   0  470864 381480  15496 S 364.7   0.6  16:45.26 db_bench
3769857 zhining   20   0  470864 381480  15496 S 347.1   0.6  16:50.22 db_bench
3769857 zhining   20   0  470864 381480  15496 S 352.9   0.6  16:54.90 db_bench
3769857 zhining   20   0  470864 381480  15496 S 317.6   0.6  16:59.00 db_bench
3769857 zhining   20   0  470864 381480  15496 S 205.9   0.6  17:01.69 db_bench
3769857 zhining   20   0  470864 381680  15496 S 511.8   0.6  17:04.96 db_bench
3769857 zhining   20   0  470864 381500  15496 S 417.6   0.6  17:09.97 db_bench
3769857 zhining   20   0  470864 381332  15496 S 358.8   0.6  17:14.40 db_bench
3769857 zhining   20   0  470864 381132  15496 S 494.1   0.6  17:18.94 db_bench
3769857 zhining   20   0  470864 381016  15496 S 425.0   0.6  17:23.73 db_bench
3769857 zhining   20   0  470864 380736  15496 S 300.0   0.6  17:28.34 db_bench
3769857 zhining   20   0  470864 380584  15496 S 317.6   0.6  17:33.21 db_bench
3769857 zhining   20   0  470864 380428  15496 S 305.6   0.6  17:38.51 db_bench
3769857 zhining   20   0  470864 380260  15496 S 470.6   0.6  17:42.21 db_bench
3769857 zhining   20   0  470864 380084  15496 S 343.8   0.6  17:45.75 db_bench
3769857 zhining   20   0  470864 380160  15496 S 458.8   0.6  17:49.39 db_bench
3769857 zhining   20   0  470864 380160  15496 S 258.8   0.6  17:53.69 db_bench
3769857 zhining   20   0  470864 379768  15496 S 364.7   0.6  17:58.00 db_bench
3769857 zhining   20   0  470864 379560  15496 S 288.2   0.6  18:02.65 db_bench
3769857 zhining   20   0  470864 379560  15496 S 317.6   0.6  18:07.53 db_bench
3769857 zhining   20   0  470864 379484  15496 S 347.1   0.6  18:11.31 db_bench
3769857 zhining   20   0  470864 379324  15496 S 270.6   0.6  18:15.53 db_bench
3769857 zhining   20   0  470864 379092  15496 S 305.9   0.6  18:19.19 db_bench
3769857 zhining   20   0  470864 378852  15496 S 252.9   0.6  18:23.32 db_bench
3769857 zhining   20   0  470864 378648  15496 S 564.7   0.6  18:27.25 db_bench
3769857 zhining   20   0  470864 378648  15496 S 464.7   0.6  18:32.34 db_bench
3769857 zhining   20   0  470864 378392  15496 S 388.2   0.6  18:37.39 db_bench
3769857 zhining   20   0  470864 378132  15496 S 376.5   0.6  18:40.16 db_bench
3769857 zhining   20   0  470864 378132  15496 S 470.6   0.6  18:45.13 db_bench
3769857 zhining   20   0  470864 378364  15496 S 461.1   0.6  18:49.32 db_bench
3769857 zhining   20   0  470864 378052  15496 S 494.1   0.6  18:53.80 db_bench
3769857 zhining   20   0  470864 378052  15496 S 329.4   0.6  18:58.12 db_bench
3769857 zhining   20   0  470864 377856  15496 S 429.4   0.6  19:02.83 db_bench
3769857 zhining   20   0  470864 377856  15496 S 206.2   0.6  19:06.84 db_bench
3769857 zhining   20   0  470864 378036  15496 S 437.5   0.6  19:11.15 db_bench
3769857 zhining   20   0  470864 377900  15496 S 512.5   0.6  19:15.37 db_bench
3769857 zhining   20   0  470864 378688  15496 S 452.9   0.6  19:19.51 db_bench
3769857 zhining   20   0  470864 378688  15496 S 394.1   0.6  19:24.31 db_bench
3769857 zhining   20   0  470864 378272  15496 S 352.9   0.6  19:29.02 db_bench
3769857 zhining   20   0  470864 378536  15496 S 329.4   0.6  19:33.44 db_bench
3769857 zhining   20   0  477016 385132  15496 S 205.6   0.6  19:36.56 db_bench
3769857 zhining   20   0  477016 385132  15496 S 512.5   0.6  19:41.17 db_bench
3769857 zhining   20   0  477016 385268  15496 S 241.2   0.6  19:45.55 db_bench
3769857 zhining   20   0  477016 385268  15496 S 388.9   0.6  19:50.77 db_bench
3769857 zhining   20   0  477016 385268  15496 S 411.8   0.6  19:55.83 db_bench
3769857 zhining   20   0  477016 385268  15496 S 300.0   0.6  20:00.67 db_bench
3769857 zhining   20   0  477016 385532  15496 S 188.2   0.6  20:04.82 db_bench
3769857 zhining   20   0  477016 384620  15496 S 417.6   0.6  20:09.58 db_bench
3769857 zhining   20   0  477016 384884  15496 S 358.8   0.6  20:14.31 db_bench
3769857 zhining   20   0  477016 385148  15496 S 423.5   0.6  20:19.22 db_bench
3769857 zhining   20   0  477016 385148  15496 S 488.2   0.6  20:24.29 db_bench
3769857 zhining   20   0  477016 384544  15496 S 405.9   0.6  20:29.37 db_bench
3769857 zhining   20   0  477016 384544  15496 S 482.4   0.6  20:34.52 db_bench
3769857 zhining   20   0  477016 384544  15496 S 470.6   0.6  20:39.70 db_bench
3769857 zhining   20   0  477016 384544  15496 S 464.7   0.6  20:44.51 db_bench
3769857 zhining   20   0  477016 385072  15496 S 294.1   0.6  20:49.35 db_bench
3769857 zhining   20   0  477016 385952  15496 S 394.1   0.6  20:54.46 db_bench
3769857 zhining   20   0  477016 385952  15496 S 317.6   0.6  20:59.40 db_bench
3769857 zhining   20   0  477016 385952  15496 S 370.6   0.6  21:04.54 db_bench
3769857 zhining   20   0  477016 385952  15496 S 470.6   0.6  21:09.76 db_bench
3769857 zhining   20   0  477016 385952  15496 S 476.5   0.6  21:15.20 db_bench
3769857 zhining   20   0  486232 394684  15496 S 129.4   0.6  21:19.32 db_bench
3769857 zhining   20   0  498520 407092  15496 S 464.7   0.6  21:24.03 db_bench
3769857 zhining   20   0  498520 407092  15496 S 452.9   0.6  21:28.59 db_bench
3769857 zhining   20   0  498520 407356  15496 S 276.5   0.6  21:33.66 db_bench
3769857 zhining   20   0  498520 406348  15496 S 482.4   0.6  21:37.02 db_bench
3769857 zhining   20   0  498520 407140  15496 S 347.1   0.6  21:41.25 db_bench
3769857 zhining   20   0  498520 407140  15496 S 305.9   0.6  21:45.18 db_bench
3769857 zhining   20   0  498520 407140  15496 S 317.6   0.6  21:49.24 db_bench
