 593465 zhining   20   0  270916  28120  20388 R  50.0   0.0   0:00.08 db_bench
 593465 zhining   20   0   12.4g 286840  23096 S  77.8   0.4   0:00.61 db_bench
 593465 zhining   20   0   12.5g 384576  23464 S 170.6   0.6   0:02.20 db_bench
 593465 zhining   20   0   12.5g 392496  23464 S 170.6   0.6   0:04.55 db_bench
 593465 zhining   20   0   12.5g 402528  23464 S 182.4   0.6   0:06.79 db_bench
 593465 zhining   20   0   12.5g 403848  23464 S 270.6   0.6   0:09.87 db_bench
 593465 zhining   20   0   12.5g 413088  23464 S 176.5   0.6   0:11.90 db_bench
 593465 zhining   20   0   12.5g 413088  23464 S 223.5   0.6   0:15.10 db_bench
 593465 zhining   20   0   12.5g 424176  23464 S 247.1   0.6   0:17.29 db_bench
 593465 zhining   20   0   12.5g 424116  23464 S 217.6   0.6   0:20.34 db_bench
 593465 zhining   20   0   12.5g 439952  23464 S 264.7   0.7   0:24.00 db_bench
 593465 zhining   20   0   12.5g 440216  23464 S 311.8   0.7   0:26.63 db_bench
 593465 zhining   20   0   12.5g 440216  23464 S  35.3   0.7   0:29.15 db_bench
 593465 zhining   20   0   12.6g 454324  23464 S 547.1   0.7   0:34.71 db_bench
 593465 zhining   20   0   12.6g 455468  23464 S 105.9   0.7   0:36.82 db_bench
 593465 zhining   20   0   12.6g 455448  23464 S 194.1   0.7   0:39.61 db_bench
 593465 zhining   20   0   12.6g 455200  23464 S 211.8   0.7   0:42.54 db_bench
 593465 zhining   20   0   12.6g 455048  23464 S 311.8   0.7   0:45.01 db_bench
 593465 zhining   20   0   12.6g 455152  23464 S 275.0   0.7   0:48.08 db_bench
 593465 zhining   20   0   12.6g 460512  23464 S 123.5   0.7   0:51.36 db_bench
 593465 zhining   20   0   12.6g 467824  23464 S 200.0   0.7   0:53.88 db_bench
 593465 zhining   20   0   12.6g 467880  23464 S 241.2   0.7   0:56.93 db_bench
 593465 zhining   20   0   12.6g 467664  23464 S 264.7   0.7   0:59.95 db_bench
 593465 zhining   20   0   12.6g 467416  23464 S 200.0   0.7   1:02.79 db_bench
 593465 zhining   20   0   12.6g 467104  23464 S 482.4   0.7   1:07.71 db_bench
 593465 zhining   20   0   12.6g 468876  23464 S 305.9   0.7   1:10.63 db_bench
 593465 zhining   20   0   12.6g 469320  23464 S 187.5   0.7   1:13.14 db_bench
 593465 zhining   20   0   12.6g 469288  23464 S 223.5   0.7   1:16.39 db_bench
 593465 zhining   20   0   12.6g 469288  23464 S 300.0   0.7   1:18.03 db_bench
 593465 zhining   20   0   12.6g 468840  23464 S 200.0   0.7   1:20.86 db_bench
 593465 zhining   20   0   12.6g 469368  23464 S  18.8   0.7   1:23.60 db_bench
 593465 zhining   20   0   12.6g 469880  23464 S 288.2   0.7   1:26.69 db_bench
 593465 zhining   20   0   12.6g 470144  23464 S 300.0   0.7   1:28.79 db_bench
 593465 zhining   20   0   12.6g 473980  23464 S 305.9   0.7   1:31.22 db_bench
 593465 zhining   20   0   12.6g 499848  23464 S 547.1   0.8   1:34.71 db_bench
 593465 zhining   20   0   12.6g 509088  23464 S 100.0   0.8   1:38.12 db_bench
 593465 zhining   20   0   12.6g 508068  23464 S 370.6   0.8   1:41.74 db_bench
 593465 zhining   20   0   12.6g 509124  23464 S 329.4   0.8   1:44.63 db_bench
 593465 zhining   20   0   12.6g 509124  23464 S 282.4   0.8   1:47.59 db_bench
 593465 zhining   20   0   12.6g 509124  23464 S 150.0   0.8   1:50.37 db_bench
 593465 zhining   20   0   12.6g 509124  23464 S  22.2   0.8   1:52.81 db_bench
